Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
2024-09-17,39.08456039428711,39.33161830293596,38.748561487732495,38.81773740056981,27769400
2024-09-18,39.15373611450195,39.64785192936878,38.95608903459432,39.15373611450195,42527800
2024-09-19,40.3890266418457,40.56690864114307,39.5391468162704,39.56879632935636,57977800
2024-09-20,39.79608917236328,40.25067482860332,39.76644342907076,40.141968743457966,70725000
2024-09-23,39.400794982910156,39.96408672401251,39.28220823999508,39.7367938960067,31714800
2024-09-24,38.985740661621094,39.50950224745241,38.78809357099267,39.38103107307323,32534900
2024-09-25,38.788089752197266,38.94620665517201,38.4817366033943,38.788089752197266,28866000
2024-09-26,39.05491638183594,39.25256347147228,38.64974154449355,38.92644520810162,39601400
2024-09-27,38.93632888793945,39.430444717635105,38.886914289126196,39.18338680278728,27861100
2024-09-30,39.213035583496094,39.32174167761776,38.56080278857101,38.76833054836424,35055200
2024-10-01,38.75844955444336,39.09444849254703,38.481742107307774,39.0450338903338,26291200
2024-10-02,38.76832580566406,39.07467896345623,38.59044381337241,38.78809089034141,23302700
2024-10-03,38.788089752197266,38.80785483629465,38.27420887507826,38.52126677158907,26030200
2024-10-04,39.63797378540039,39.77632561916787,39.15373859740948,39.460091779183706,34209900
2024-10-07,39.4897346496582,39.96408537511243,39.24267674453802,39.7367925547784,27177500
2024-10-08,39.46009063720703,39.677502809581,39.34150389309606,39.578677381318,26023600
2024-10-09,39.7170295715332,39.914676660048315,39.25256324879804,39.40079573783088,27421000
2024-10-10,39.4996223449707,39.65773926653732,39.30197525056125,39.53914874800878,26182300
2024-10-11,41.45631790161133,41.67372629815577,39.924559619127464,40.02338127484725,50660700
2024-10-14,41.41679000854492,41.683613017424015,41.229027344432104,41.46620083912148,28098900
2024-10-15,41.644081115722656,42.84972493470956,41.555140116456336,42.721253764701636,61490000
2024-10-16,42.29631423950195,42.59278298315876,41.65396592321297,41.713257410061566,42437800
2024-10-17,42.09866714477539,42.49396131610284,41.970199743427884,42.32596374366167,31708600
2024-10-18,41.821964263916016,42.14808252679218,41.61443651652464,41.9306703515414,30593500
2024-10-21,41.268550872802734,41.91090293497466,41.2487895577922,41.752786026259116,26589500
2024-10-22,41.80219650268555,41.91090258335381,41.080787877110495,41.15984821570721,37104400
2024-10-23,41.84172821044922,41.97019938049037,41.52549438404373,41.70337638262239,28569400
2024-10-24,42.1480827331543,42.157963391257404,41.476084888002326,41.821964468681415,28392000
2024-10-25,41.39702224731445,42.47419487141833,41.298200592547104,42.41489961667522,27466900
2024-10-28,42.118431091308594,42.246902258986445,41.515609192748485,41.57490444778546,24527600
2024-10-29,42.02949142456055,42.30619885369079,41.97019993745056,42.088786681475156,22313500
2024-10-30,41.81208419799805,42.39514104640575,41.14996700481418,41.219142921590965,38100500
2024-10-31,41.327850341796875,42.04925904699247,41.308085254966265,41.79232045780419,28138200
2024-11-01,41.268550872802734,41.930668019789664,41.258670215297464,41.65396437198857,31220000
2024-11-04,40.8436164855957,41.52549497667562,40.62620431316242,41.12032014519834,31110100
2024-11-05,41.387142181396484,41.515609580469615,40.893026360887276,41.02149375996041,30851400
2024-11-06,44.8755989074707,45.01395073478329,43.48219243698672,44.27277700006193,110086700
2024-11-07,44.243133544921875,44.697719220972196,43.98619119250752,44.509956555596126,48339700
2024-11-08,44.59889602661133,44.96454068653899,44.42101402560768,44.6087766845317,38331800
2024-11-11,45.537715911865234,45.97253647758799,45.04360009044207,45.06336140587099,43293500
2024-11-12,45.32030487060547,45.903361705169736,45.300539784880705,45.59700853114287,38155900
2024-11-13,45.33018493652344,45.933006848939215,45.29065853539479,45.65630319201575,36903900
2024-11-14,45.359832763671875,45.616771325578725,45.191831428352266,45.4092435905996,35733100
2024-11-15,46.1998291015625,46.28877009982293,45.08312629447145,45.08312629447145,40488900
2024-11-18,46.17018508911133,46.466653837822314,45.94289225610608,46.19983083304102,32371800
2024-11-19,45.86383056640625,46.071358307432334,45.409244913738284,45.44877508435408,28534100
2024-11-20,45.51795196533203,46.09112437222331,45.37959636523655,46.02194845707789,28021000
2024-11-21,45.91324234008789,46.49629917435954,45.75512542417378,45.844066424988256,45336500
2024-11-22,46.4468879699707,46.664300141274,45.735359969199635,45.82430096929602,37996200
2024-11-25,46.94100570678711,47.178182973282865,46.60500677830424,46.70382844029135,42718600
2024-11-26,47.18806076049805,47.27700175879693,46.654414770704776,46.95088350843286,30301500
2024-11-27,47.20782470703125,47.41535244145502,47.08923796876116,47.25723553382675,23278400
2024-11-29,46.95088577270508,47.51418130230005,46.94100511455293,47.23747386657864,23262000
2024-12-02,46.48641586303711,47.25723531289573,46.29864944436581,47.17817874435341,35891500
2024-12-03,46.269004821777344,46.92123754969979,46.101007253432776,46.8125314667453,38123800
2024-12-04,45.824302673339844,46.22947751777826,45.587129177466245,46.14053651437447,24941300
2024-12-05,46.4468879699707,46.68406522682926,45.95277214050293,46.01206739716872,31572100
2024-12-06,46.456825256347656,46.764882574598104,46.10902166378654,46.764882574598104,28931700
2024-12-09,45.622093200683594,46.456825620141736,45.61215757972184,46.26801849566932,34660900
2024-12-10,45.463096618652344,45.999711127871585,45.30410014822903,45.622093089075655,35665800
2024-12-11,45.7910270690918,45.8705234056138,45.18485186616578,45.71152694179507,36790500
2024-12-12,45.7910270690918,46.178580712726536,45.632026814498346,45.850648373789625,24017300
2024-12-13,45.38359451293945,45.81089821937594,45.09541602899659,45.800962598870896,32902300
2024-12-16,45.184852600097656,45.39353475147908,44.87679528798119,45.30409900220493,27330400
2024-12-17,44.767486572265625,44.90660801293939,44.34018283832481,44.90660801293939,33054600
2024-12-18,43.22720718383789,45.1451042656012,43.078146332411244,44.85692197458963,41771900
2024-12-19,43.10795974731445,44.20105999574604,43.03839902918379,43.694259936397714,38583600
2024-12-20,43.893001556396484,44.1215625281504,42.82971198842717,42.92908714805382,74222200
2024-12-23,43.61476135253906,43.83338292628411,42.511721653407186,43.624700764495635,35374800
2024-12-24,44.101688385009766,44.141434658886695,43.654509634614676,43.654509634614676,12054400
2024-12-26,44.27062225341797,44.3004366984928,43.833382896995005,43.93275427184455,16077400
2024-12-27,44.06193923950195,44.49917858746763,43.78369636268515,43.96256786657449,17972500
2024-12-30,43.63463592529297,43.863193117808144,43.276892914130116,43.61476089236449,16109800
2024-12-31,43.67438507080078,43.95262794438629,43.435888471459734,43.763820821706815,16110400
2025-01-02,44.01225280761719,44.31037071212534,43.52532399065984,43.8631919599757,25610600
2025-01-03,44.52899169921875,44.5687379727352,43.87313080151262,44.46936660278191,23455700
2025-01-06,45.115291595458984,45.860588237735676,44.81716990592851,44.87679500198956,30518500
2025-01-07,45.7910270690918,46.35745220836945,45.36372336180869,45.98976980578418,41111200
2025-01-08,45.92021179199219,45.96989747908907,45.40347230647975,45.61215825752655,40246000
2025-01-10,44.827110290527344,45.761214071114715,44.459431667105434,45.71152838537254,40741300
2025-01-13,44.77742385864258,45.05566672678217,44.40974145057265,44.81717013210911,34353600
2025-01-14,45.4929084777832,45.6320299192434,44.94635833314315,45.3140369699701,36379000
2025-01-15,46.804630279541016,47.16237329469572,46.5462624301376,46.82450531269127,57154800
2025-01-16,46.34751510620117,47.21205818436548,45.532657714685406,46.705258115310514,56339300
2025-01-17,46.23820495605469,46.58601234892039,45.79102997930229,46.317705088403976,44486100
2025-01-21,46.36738967895508,46.854318501139204,46.248143274026766,46.327639613720685,52089100
2025-01-22,45.502845764160156,46.43694953516832,45.47303132040073,46.30776372094358,40296200
2025-01-23,46.099082946777344,46.595947395508766,45.76121497000898,45.76121497000898,35324100
2025-01-24,46.228267669677734,46.56613563844172,45.86058904774407,45.94008538645481,24655100
2025-01-27,46.79469299316406,46.84437867888416,46.08914639992415,46.258078489527435,44260000
2025-01-28,46.546260833740234,47.14249664469899,46.417075018081725,46.784757432588634,27156600
2025-01-29,46.456825256347656,47.09281113461646,46.34751447274992,46.456825256347656,23681500
2025-01-30,46.4270133972168,46.87418835010376,46.10902046634064,46.8145670447987,31199900
2025-01-31,46.009647369384766,46.53632626477037,45.87052592973477,46.40714044619184,30392900
2025-02-03,45.92021179199219,46.18851905124527,44.82711151276102,45.13516504722666,36497700
2025-02-04,46.417076110839844,46.83444422095659,45.97983675856152,46.059333099532616,32894000
2025-02-05,46.81456756591797,46.83444259816581,46.34751378503061,46.68538175169437,27696600
2025-02-06,47.440616607666016,47.679109407026026,46.874187679942914,47.14249492230395,39793400
2025-02-07,47.10274887084961,47.669174010458676,47.0828738390138,47.53998819891327,26504700
2025-02-10,46.377323150634766,47.26174500262675,46.109019699673645,47.1822448758422,26725200
2025-02-11,46.49657440185547,46.63569583612846,45.98977055897553,46.258077806834066,20314900
2025-02-12,45.92021179199219,46.28789421621398,45.651904532739096,46.27795480432964,29777100
2025-02-13,46.039459228515625,46.27795202858588,45.681716237635534,46.228266344469134,26815400
2025-02-14,46.66550827026367,46.794694088780446,46.18851885278818,46.18851885278818,25960500
2025-02-18,46.23820495605469,46.357455154578616,45.87052632087662,46.26801940107315,37824100
2025-02-19,45.72146224975586,45.771151724363975,45.13516208266212,45.592280229943874,38967800
2025-02-20,45.01591873168945,45.90033685244938,44.75755088379468,45.61215835039077,40001100
2025-02-21,44.52899169921875,45.224598870441326,44.26068445141514,44.96623103409791,43485900
2025-02-24,44.18118667602539,45.105354870758475,44.16131164282119,44.74761185463277,35512200
2025-02-25,43.66444396972656,44.55880144418312,43.07814380108831,44.250744138364816,38119000
2025-02-26,43.66444396972656,44.27061917010548,43.58494763353859,43.7638191284299,32251700
2025-02-27,43.84331512451172,44.49917600376724,43.66444363100797,43.81350447251931,28477700
2025-02-28,45.81089782714844,45.91027298522161,43.92281531305422,44.04206171196736,62621100
2025-03-03,45.274288177490234,46.665506305526165,44.93642021382334,45.92020966132932,46946000
2025-03-04,42.402408599853516,44.55880219538621,41.76642273652905,44.44949141435704,78278100
2025-03-05,42.02479553222656,42.462034877736166,41.44843095831517,42.38253853799572,52588900
2025-03-06,41.19999694824219,41.627300654276766,40.70313252641358,41.32918275933454,58103500
2025-03-07,41.400001525878906,41.72999954223633,40.61000061035156,41.310001373291016,50651400
2025-03-10,39.83000183105469,40.619998931884766,39.18000030517578,40.400001525878906,77498400
2025-03-11,39.61000061035156,40.65999984741211,39.27000045776367,39.70000076293945,50608400
2025-03-12,39.90999984741211,40.5,39.20000076293945,40.310001373291016,42290700
2025-03-13,39.66999816894531,40.189998626708984,39.33000183105469,39.970001220703125,37766100
2025-03-14,40.88999938964844,41.02000045776367,40.16999816894531,40.2599983215332,35979900
2025-03-17,41.439998626708984,41.77000045776367,40.59000015258789,40.91999816894531,37242800
2025-03-18,41.650001525878906,41.83000183105469,41.290000915527344,41.720001220703125,37644500
2025-03-19,42.209999084472656,42.70000076293945,41.29999923706055,41.720001220703125,42471100
2025-03-20,42.47999954223633,42.720001220703125,41.650001525878906,41.7599983215332,41018100
2025-03-21,42.470001220703125,42.65999984741211,41.88999938964844,42.15999984741211,65011000
2025-03-24,43.06999969482422,43.150001525878906,42.75,42.93000030517578,30646100
2025-03-25,43.279998779296875,43.529998779296875,43.040000915527344,43.349998474121094,25445300
2025-03-26,42.81999969482422,43.720001220703125,42.72999954223633,43.459999084472656,30012100
2025-03-27,42.560001373291016,43.09000015258789,42.52000045776367,42.81999969482422,25619200
2025-03-28,41.25,42.619998931884766,40.9900016784668,42.439998626708984,34253000
2025-03-31,41.72999954223633,41.900001525878906,40.599998474121094,40.779998779296875,36390000
2025-04-01,41.4900016784668,41.70000076293945,40.970001220703125,41.31999969482422,25578500
2025-04-02,41.849998474121094,41.970001220703125,40.81999969482422,40.880001068115234,28216100
2025-04-03,37.220001220703125,38.84000015258789,37.02000045776367,38.630001068115234,115497900
2025-04-04,34.38999938964844,35.790000915527344,33.66999816894531,35.290000915527344,107761200
2025-04-07,35.58000183105469,36.630001068115234,33.540000915527344,34.970001220703125,137329100
2025-04-08,35.029998779296875,37.33000183105469,34.33000183105469,36.86000061035156,79116300
2025-04-09,37.150001525878906,37.849998474121094,33.06999969482422,34.04999923706055,161173500
2025-04-10,35.849998474121094,36.400001525878906,34.630001068115234,36.31999969482422,90451800
2025-04-11,35.95000076293945,36.22999954223633,34.810001373291016,35.20000076293945,63671900
2025-04-14,36.66999816894531,36.9900016784668,36.27000045776367,36.4900016784668,46830600
2025-04-15,37.9900016784668,38.75,37.79999923706055,37.79999923706055,84677800
2025-04-16,37.33000183105469,38.15999984741211,36.970001220703125,37.86000061035156,52872700
2025-04-17,37.40999984741211,37.869998931884766,37.2400016784668,37.5099983215332,47063400
2025-04-21,36.91999816894531,37.279998779296875,36.4900016784668,37.06999969482422,34928300
2025-04-22,38.31999969482422,38.4900016784668,37.400001525878906,37.56999969482422,42288900
2025-04-23,38.75,40.130001068115234,38.66999816894531,39.40999984741211,54428400
2025-04-24,39.58000183105469,39.70000076293945,38.599998474121094,38.65999984741211,42457100
2025-04-25,39.689998626708984,39.790000915527344,39.31999969482422,39.540000915527344,32694200
2025-04-28,39.779998779296875,40.08000183105469,39.459999084472656,39.79999923706055,37428000
2025-04-29,39.9900016784668,40.13999938964844,39.47999954223633,39.630001068115234,33792500
2025-04-30,39.880001068115234,40.0,38.81999969482422,39.36000061035156,40994600
2025-05-01,40.16999816894531,40.439998626708984,39.58000183105469,39.81999969482422,33569100
2025-05-02,41.06999969482422,41.22999954223633,40.70000076293945,40.90999984741211,41613000
2025-05-05,41.119998931884766,41.4900016784668,40.619998931884766,40.849998474121094,32829200
2025-05-06,40.84000015258789,41.27000045776367,40.560001373291016,40.650001525878906,29541800
2025-05-07,40.93000030517578,41.34000015258789,40.86000061035156,41.040000915527344,30925900
2025-05-08,41.599998474121094,42.150001525878906,41.25,41.290000915527344,41861700
2025-05-09,41.790000915527344,41.97999954223633,41.689998626708984,41.72999954223633,27222800
2025-05-12,43.36000061035156,43.959999084472656,42.939998626708984,43.31999969482422,44875100
2025-05-13,44.279998779296875,44.4900016784668,43.41999816894531,43.41999816894531,43232500
2025-05-14,44.7400016784668,44.91999816894531,44.130001068115234,44.189998626708984,42419500
2025-05-15,44.380001068115234,44.97999954223633,44.0099983215332,44.599998474121094,47379400
2025-05-16,44.689998626708984,44.790000915527344,43.65999984741211,44.34000015258789,49488100
2025-05-19,44.77000045776367,45.13999938964844,44.11000061035156,44.11000061035156,37915700
2025-05-20,44.689998626708984,44.90999984741211,44.40999984741211,44.59000015258789,33424300
2025-05-21,43.25,44.4900016784668,43.150001525878906,44.369998931884766,55594100
2025-05-22,43.310001373291016,43.56999969482422,42.959999084472656,43.18000030517578,29026200
2025-05-23,43.20000076293945,43.43000030517578,42.349998474121094,42.47999954223633,34875100
2025-05-27,44.220001220703125,44.220001220703125,43.29999923706055,43.790000915527344,36322000
2025-05-28,44.060001373291016,44.439998626708984,43.959999084472656,44.209999084472656,35673800
2025-05-29,44.2400016784668,44.459999084472656,43.900001525878906,44.369998931884766,28545100
2025-05-30,44.130001068115234,44.29999923706055,43.720001220703125,44.189998626708984,66537500
2025-06-02,44.08000183105469,44.150001525878906,43.36000061035156,43.880001068115234,28582600
2025-06-03,44.650001525878906,44.72999954223633,43.939998626708984,44.0099983215332,31298300
